Student_Code,Class,Date,Teacher,Attendance Status
BWU/BNC/22/071,Linux Administration I Lab,01-Mar-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,06-Mar-2023,MANISH DAS,A
BWU/BNC/22/071,Linux Administration I Lab,06-Mar-2023,MANISH DAS,A
BWU/BNC/22/071,Linux Administration I Lab,06-Mar-2023,MANISH DAS,A
BWU/BNC/22/071,Linux Administration I Lab,13-Mar-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,13-Mar-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,13-Mar-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,15-Mar-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,20-Mar-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,20-Mar-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,20-Mar-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,22-Mar-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,27-Mar-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,27-Mar-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,27-Mar-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,29-Mar-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,03-Apr-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,03-Apr-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,03-Apr-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,05-Apr-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,10-Apr-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,10-Apr-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,10-Apr-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,12-Apr-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,24-Apr-2023,MANISH DAS,A
BWU/BNC/22/071,Linux Administration I Lab,24-Apr-2023,MANISH DAS,A
BWU/BNC/22/071,Linux Administration I Lab,24-Apr-2023,MANISH DAS,A
BWU/BNC/22/071,Linux Administration I Lab,01-May-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,01-May-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,01-May-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,08-May-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,08-May-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,08-May-2023,MANISH DAS,P
BWU/BNC/22/071,Linux Administration I Lab,10-May-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,17-Feb-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,17-Feb-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,17-Feb-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,20-Feb-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,24-Feb-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,24-Feb-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,24-Feb-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,27-Feb-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,03-Mar-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,03-Mar-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,03-Mar-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,10-Mar-2023,MANISH DAS,A
BWU/BNC/22/113,Linux Administration I Lab,10-Mar-2023,MANISH DAS,A
BWU/BNC/22/113,Linux Administration I Lab,10-Mar-2023,MANISH DAS,A
BWU/BNC/22/113,Linux Administration I Lab,13-Mar-2023,MANISH DAS,A
BWU/BNC/22/113,Linux Administration I Lab,17-Mar-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,17-Mar-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,17-Mar-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,20-Mar-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,24-Mar-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,24-Mar-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,24-Mar-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,27-Mar-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,31-Mar-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,31-Mar-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,31-Mar-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,03-Apr-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,10-Apr-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,14-Apr-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,14-Apr-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,14-Apr-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,28-Apr-2023,MANISH DAS,A
BWU/BNC/22/113,Linux Administration I Lab,28-Apr-2023,MANISH DAS,A
BWU/BNC/22/113,Linux Administration I Lab,28-Apr-2023,MANISH DAS,A
BWU/BNC/22/113,Linux Administration I Lab,01-May-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,05-May-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,05-May-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,05-May-2023,MANISH DAS,P
BWU/BNC/22/113,Linux Administration I Lab,08-May-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,15-Feb-2023,MANISH DAS,A
BWU/BNC/22/088,Linux Administration I Lab,15-Feb-2023,MANISH DAS,A
BWU/BNC/22/088,Linux Administration I Lab,20-Feb-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,20-Feb-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,20-Feb-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,22-Feb-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,22-Feb-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,27-Feb-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,27-Feb-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,27-Feb-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,01-Mar-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,06-Mar-2023,MANISH DAS,A
BWU/BNC/22/088,Linux Administration I Lab,06-Mar-2023,MANISH DAS,A
BWU/BNC/22/088,Linux Administration I Lab,06-Mar-2023,MANISH DAS,A
BWU/BNC/22/088,Linux Administration I Lab,13-Mar-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,13-Mar-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,13-Mar-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,15-Mar-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,20-Mar-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,20-Mar-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,20-Mar-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,22-Mar-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,27-Mar-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,27-Mar-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,27-Mar-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,29-Mar-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,03-Apr-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,03-Apr-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,03-Apr-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,05-Apr-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,10-Apr-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,10-Apr-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,10-Apr-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,12-Apr-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,24-Apr-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,24-Apr-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,24-Apr-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,01-May-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,01-May-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,01-May-2023,MANISH DAS,P
BWU/BNC/22/088,Linux Administration I Lab,08-May-2023,MANISH DAS,A
BWU/BNC/22/088,Linux Administration I Lab,08-May-2023,MANISH DAS,A
BWU/BNC/22/088,Linux Administration I Lab,08-May-2023,MANISH DAS,A
BWU/BNC/22/088,Linux Administration I Lab,10-May-2023,MANISH DAS,A
BWU/BNC/22/116,Linux Administration I Lab,17-Feb-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,17-Feb-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,17-Feb-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,20-Feb-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,24-Feb-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,24-Feb-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,24-Feb-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,27-Feb-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,03-Mar-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,03-Mar-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,03-Mar-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,10-Mar-2023,MANISH DAS,A
BWU/BNC/22/116,Linux Administration I Lab,10-Mar-2023,MANISH DAS,A
BWU/BNC/22/116,Linux Administration I Lab,10-Mar-2023,MANISH DAS,A
BWU/BNC/22/116,Linux Administration I Lab,13-Mar-2023,MANISH DAS,A
BWU/BNC/22/116,Linux Administration I Lab,17-Mar-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,17-Mar-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,17-Mar-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,20-Mar-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,24-Mar-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,24-Mar-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,24-Mar-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,27-Mar-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,31-Mar-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,31-Mar-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,31-Mar-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,03-Apr-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,10-Apr-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,14-Apr-2023,MANISH DAS,A
BWU/BNC/22/116,Linux Administration I Lab,14-Apr-2023,MANISH DAS,A
BWU/BNC/22/116,Linux Administration I Lab,14-Apr-2023,MANISH DAS,A
BWU/BNC/22/116,Linux Administration I Lab,28-Apr-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,28-Apr-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,28-Apr-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,01-May-2023,MANISH DAS,A
BWU/BNC/22/116,Linux Administration I Lab,05-May-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,05-May-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,05-May-2023,MANISH DAS,P
BWU/BNC/22/116,Linux Administration I Lab,08-May-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,17-Feb-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,17-Feb-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,17-Feb-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,20-Feb-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,24-Feb-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,24-Feb-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,24-Feb-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,27-Feb-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,03-Mar-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,03-Mar-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,03-Mar-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,10-Mar-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,10-Mar-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,10-Mar-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,13-Mar-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,17-Mar-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,17-Mar-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,17-Mar-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,20-Mar-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,24-Mar-2023,MANISH DAS,A
BWU/BNC/22/100,Linux Administration I Lab,24-Mar-2023,MANISH DAS,A
BWU/BNC/22/100,Linux Administration I Lab,24-Mar-2023,MANISH DAS,A
BWU/BNC/22/100,Linux Administration I Lab,27-Mar-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,31-Mar-2023,MANISH DAS,A
BWU/BNC/22/100,Linux Administration I Lab,31-Mar-2023,MANISH DAS,A
BWU/BNC/22/100,Linux Administration I Lab,31-Mar-2023,MANISH DAS,A
BWU/BNC/22/100,Linux Administration I Lab,03-Apr-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,10-Apr-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,14-Apr-2023,MANISH DAS,A
BWU/BNC/22/100,Linux Administration I Lab,14-Apr-2023,MANISH DAS,A
BWU/BNC/22/100,Linux Administration I Lab,14-Apr-2023,MANISH DAS,A
BWU/BNC/22/100,Linux Administration I Lab,28-Apr-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,28-Apr-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,28-Apr-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,01-May-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,05-May-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,05-May-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,05-May-2023,MANISH DAS,P
BWU/BNC/22/100,Linux Administration I Lab,08-May-2023,MANISH DAS,P
BWU/BNC/22/104,Linux Administration I Lab,17-Feb-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,17-Feb-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,17-Feb-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,20-Feb-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,24-Feb-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,24-Feb-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,24-Feb-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,27-Feb-2023,MANISH DAS,P
BWU/BNC/22/104,Linux Administration I Lab,03-Mar-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,03-Mar-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,03-Mar-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,10-Mar-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,10-Mar-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,10-Mar-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,13-Mar-2023,MANISH DAS,P
BWU/BNC/22/104,Linux Administration I Lab,17-Mar-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,17-Mar-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,17-Mar-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,20-Mar-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,24-Mar-2023,MANISH DAS,P
BWU/BNC/22/104,Linux Administration I Lab,24-Mar-2023,MANISH DAS,P
BWU/BNC/22/104,Linux Administration I Lab,24-Mar-2023,MANISH DAS,P
BWU/BNC/22/104,Linux Administration I Lab,27-Mar-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,31-Mar-2023,MANISH DAS,P
BWU/BNC/22/104,Linux Administration I Lab,31-Mar-2023,MANISH DAS,P
BWU/BNC/22/104,Linux Administration I Lab,31-Mar-2023,MANISH DAS,P
BWU/BNC/22/104,Linux Administration I Lab,03-Apr-2023,MANISH DAS,P
BWU/BNC/22/104,Linux Administration I Lab,10-Apr-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,14-Apr-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,14-Apr-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,14-Apr-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,28-Apr-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,28-Apr-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,28-Apr-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,01-May-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,05-May-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,05-May-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,05-May-2023,MANISH DAS,A
BWU/BNC/22/104,Linux Administration I Lab,08-May-2023,MANISH DAS,A
BWU/BNC/22/097,Linux Administration I Lab,17-Feb-2023,MANISH DAS,A
BWU/BNC/22/097,Linux Administration I Lab,17-Feb-2023,MANISH DAS,A
BWU/BNC/22/097,Linux Administration I Lab,17-Feb-2023,MANISH DAS,A
BWU/BNC/22/097,Linux Administration I Lab,20-Feb-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,24-Feb-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,24-Feb-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,24-Feb-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,27-Feb-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,03-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,03-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,03-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,10-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,10-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,10-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,13-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,17-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,17-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,17-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,20-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,24-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,24-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,24-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,27-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,31-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,31-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,31-Mar-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,03-Apr-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,10-Apr-2023,MANISH DAS,A
BWU/BNC/22/097,Linux Administration I Lab,14-Apr-2023,MANISH DAS,A
BWU/BNC/22/097,Linux Administration I Lab,14-Apr-2023,MANISH DAS,A
BWU/BNC/22/097,Linux Administration I Lab,14-Apr-2023,MANISH DAS,A
BWU/BNC/22/097,Linux Administration I Lab,28-Apr-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,28-Apr-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,28-Apr-2023,MANISH DAS,P
BWU/BNC/22/097,Linux Administration I Lab,01-May-2023,MANISH DAS,A
BWU/BNC/22/097,Linux Administration I Lab,05-May-2023,MANISH DAS,A
BWU/BNC/22/097,Linux Administration I Lab,05-May-2023,MANISH DAS,A
BWU/BNC/22/097,Linux Administration I Lab,05-May-2023,MANISH DAS,A
BWU/BNC/22/097,Linux Administration I Lab,08-May-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,15-Feb-2023,MANISH DAS,A
BWU/BNC/22/068,Linux Administration I Lab,15-Feb-2023,MANISH DAS,A
BWU/BNC/22/068,Linux Administration I Lab,20-Feb-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,20-Feb-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,20-Feb-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,22-Feb-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,22-Feb-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,27-Feb-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,27-Feb-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,27-Feb-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,01-Mar-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,06-Mar-2023,MANISH DAS,A
BWU/BNC/22/068,Linux Administration I Lab,06-Mar-2023,MANISH DAS,A
BWU/BNC/22/068,Linux Administration I Lab,06-Mar-2023,MANISH DAS,A
BWU/BNC/22/068,Linux Administration I Lab,13-Mar-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,13-Mar-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,13-Mar-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,15-Mar-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,20-Mar-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,20-Mar-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,20-Mar-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,22-Mar-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,27-Mar-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,27-Mar-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,27-Mar-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,29-Mar-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,03-Apr-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,03-Apr-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,03-Apr-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,05-Apr-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,10-Apr-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,10-Apr-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,10-Apr-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,12-Apr-2023,MANISH DAS,A
BWU/BNC/22/068,Linux Administration I Lab,24-Apr-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,24-Apr-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,24-Apr-2023,MANISH DAS,P
BWU/BNC/22/068,Linux Administration I Lab,01-May-2023,MANISH DAS,A
BWU/BNC/22/068,Linux Administration I Lab,01-May-2023,MANISH DAS,A
BWU/BNC/22/068,Linux Administration I Lab,01-May-2023,MANISH DAS,A
BWU/BNC/22/068,Linux Administration I Lab,08-May-2023,MANISH DAS,A
BWU/BNC/22/068,Linux Administration I Lab,08-May-2023,MANISH DAS,A
BWU/BNC/22/068,Linux Administration I Lab,08-May-2023,MANISH DAS,A
BWU/BNC/22/068,Linux Administration I Lab,10-May-2023,MANISH DAS,A
BWU/BNC/22/120,Linux Administration I Lab,17-Feb-2023,MANISH DAS,A
BWU/BNC/22/120,Linux Administration I Lab,17-Feb-2023,MANISH DAS,A
BWU/BNC/22/120,Linux Administration I Lab,17-Feb-2023,MANISH DAS,A
BWU/BNC/22/120,Linux Administration I Lab,20-Feb-2023,MANISH DAS,A
BWU/BNC/22/120,Linux Administration I Lab,24-Feb-2023,MANISH DAS,P
BWU/BNC/22/120,Linux Administration I Lab,24-Feb-2023,MANISH DAS,P
BWU/BNC/22/120,Linux Administration I Lab,24-Feb-2023,MANISH DAS,P
BWU/BNC/22/120,Linux Administration I Lab,27-Feb-2023,MANISH DAS,P
BWU/BNC/22/120,Linux Administration I Lab,03-Mar-2023,MANISH DAS,A
BWU/BNC/22/120,Linux Administration I Lab,03-Mar-2023,MANISH DAS,A
BWU/BNC/22/120,Linux Administration I Lab,03-Mar-2023,MANISH DAS,A
BWU/BNC/22/120,Linux Administration I Lab,10-Mar-2023,MANISH DAS,P
BWU/BNC/22/120,Linux Administration I Lab,10-Mar-2023,MANISH DAS,P
BWU/BNC/22/120,Linux Administration I Lab,10-Mar-2023,MANISH DAS,P
BWU/BNC/22/120,Linux Administration I Lab,13-Mar-2023,MANISH DAS,P
BWU/BNC/22/120,Linux Administration I Lab,17-Mar-2023,MANISH DAS,P
BWU/BNC/22/120,Linux Administration I Lab,17-Mar-2023,MANISH DAS,P
